path	size_bytes	mtime_unix_s
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000010_periodic.prom	85854	1788165111.034146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000011_periodic.prom	85854	1788165111.934145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000012_periodic.prom	85854	1788165113.024145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000013_periodic.prom	85897	1788165113.946145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000014_periodic.prom	88021	1788165115.035145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000015_periodic.prom	88015	1788165115.998145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000016_periodic.prom	88028	1788165117.035145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000017_periodic.prom	88017	1788165118.044144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000018_periodic.prom	88013	1788165119.047144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000019_periodic.prom	88031	1788165120.015144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000020_periodic.prom	88069	1788165121.043144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000021_periodic.prom	88050	1788165121.965144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000022_after.prom	88037	1788165123.026144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/capability.json	903	1788165071.837152
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/monitor.log	0	1788165071.608153
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/samples.jsonl	279450	1788165123.105144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/stop.requested	5	1788165123.079144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000001_before.prom	85839	1788165102.777147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000002_periodic.prom	85839	1788165103.002147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000003_periodic.prom	85839	1788165104.022147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000004_periodic.prom	85839	1788165105.023147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000005_periodic.prom	85839	1788165106.012146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000006_periodic.prom	85839	1788165107.032146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000007_periodic.prom	85838	1788165107.995146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000008_periodic.prom	85839	1788165109.014146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000009_periodic.prom	85839	1788165110.016146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000010_periodic.prom	85839	1788165110.992146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000011_periodic.prom	85839	1788165112.015146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000012_periodic.prom	85839	1788165113.027145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000013_periodic.prom	85909	1788165114.017145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000014_periodic.prom	88019	1788165115.046145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000015_periodic.prom	88022	1788165116.029145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000016_periodic.prom	88021	1788165117.031145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000017_periodic.prom	88015	1788165118.050144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000018_periodic.prom	88014	1788165119.040144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000019_periodic.prom	88012	1788165120.023144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000020_periodic.prom	88058	1788165121.029144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000021_periodic.prom	88040	1788165122.023144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000022_after.prom	88040	1788165123.071143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/capability.json	906	1788165072.225152
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/monitor.log	132	1788165074.243152
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/samples.jsonl	278519	1788165123.095144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/stop.requested	5	1788165123.075143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000001_before.prom	85853	1788165102.862147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000002_periodic.prom	85839	1788165103.022147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000003_periodic.prom	85840	1788165104.027147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000004_periodic.prom	85840	1788165104.944147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000005_periodic.prom	85840	1788165105.935147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000006_periodic.prom	85853	1788165106.992146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000007_periodic.prom	85840	1788165107.999146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000008_periodic.prom	85839	1788165108.929146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000009_periodic.prom	85853	1788165110.023146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000010_periodic.prom	85840	1788165111.028146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000011_periodic.prom	85840	1788165111.984145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000012_periodic.prom	85839	1788165113.030145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000013_periodic.prom	87925	1788165114.007145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000014_periodic.prom	87925	1788165115.039145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000015_periodic.prom	87935	1788165116.025145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000016_periodic.prom	87924	1788165116.994144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000017_periodic.prom	87925	1788165118.036144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000018_periodic.prom	87936	1788165118.971144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000019_periodic.prom	87919	1788165120.019144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000020_periodic.prom	87929	1788165121.036144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000021_periodic.prom	87930	1788165122.027144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000022_after.prom	87930	1788165123.066144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/capability.json	905	1788165072.224153
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/monitor.log	132	1788165074.243152
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/samples.jsonl	278526	1788165123.095144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/stop.requested	5	1788165123.076144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000001_before.prom	85843	1788165102.856147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000002_periodic.prom	85843	1788165102.984147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000003_periodic.prom	85842	1788165104.007147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000004_periodic.prom	85843	1788165105.016147
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000005_periodic.prom	85856	1788165106.016146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000006_periodic.prom	85856	1788165107.029146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000007_periodic.prom	85843	1788165107.965146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000008_periodic.prom	85856	1788165109.010146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000009_periodic.prom	85842	1788165110.020146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000010_periodic.prom	85843	1788165111.037146
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000011_periodic.prom	85843	1788165112.019145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000012_periodic.prom	85842	1788165113.020145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000013_periodic.prom	87927	1788165114.012145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000014_periodic.prom	87925	1788165115.043145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000015_periodic.prom	87926	1788165116.020145
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000016_periodic.prom	87939	1788165117.010144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000017_periodic.prom	87926	1788165118.047144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000018_periodic.prom	87937	1788165119.044144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000019_periodic.prom	87936	1788165119.927144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000020_periodic.prom	87928	1788165121.040144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000021_periodic.prom	87929	1788165122.004144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000022_after.prom	87942	1788165123.056144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/client.log	133	1788165122.368144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/command.json	1399	1788165071.598153
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/requests.jsonl	17882	1788165121.639144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/summary.json	1692	1788165121.636144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/summary.txt	925	1788165121.641144
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/client/trace.csv	920	1788165071.596153
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/derived/metrics_delta.json	87563	1788165123.207143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/derived/scrape_schedule.csv	7150	1788165123.212143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/001-global_warmup-warmup-r01/raw/proxy_diagnostics.jsonl	35076	1788165123.186143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/audit.json	772	1788165191.731131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/endpoint_summary.csv	1152	1788165191.741131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/energy_summary.csv	559	1788165191.744131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/metadata.json	2218	1788165123.302143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/requests.csv	4175	1788165191.735131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/routes.csv	2715	1788165191.738131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/summary.json	10266	1788165191.728131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/summary.md	974	1788165191.746131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/capability.json	903	1788165123.561143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/monitor.log	0	1788165123.317143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/samples.jsonl	369985	1788165191.538131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/stop.requested	5	1788165191.529131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000001_before.prom	88037	1788165154.436138
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000002_periodic.prom	88037	1788165154.655138
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000003_periodic.prom	88037	1788165155.653137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000004_periodic.prom	88037	1788165156.674137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000005_periodic.prom	88037	1788165157.657137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000006_periodic.prom	88037	1788165158.670137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000007_periodic.prom	88037	1788165159.683137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000008_periodic.prom	88050	1788165160.649137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000009_periodic.prom	88067	1788165161.651136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000010_periodic.prom	88054	1788165162.657136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000011_periodic.prom	88054	1788165163.641136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000012_periodic.prom	88090	1788165164.648136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000013_periodic.prom	88090	1788165165.629136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000014_periodic.prom	88090	1788165166.664135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000015_periodic.prom	88090	1788165167.665135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000016_periodic.prom	88253	1788165168.632135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000017_periodic.prom	88252	1788165169.569135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000018_periodic.prom	88252	1788165170.641135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000019_periodic.prom	88266	1788165171.578135
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000020_periodic.prom	88262	1788165172.644134
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000021_periodic.prom	88249	1788165173.627134
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000022_periodic.prom	88249	1788165174.587134
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000023_periodic.prom	88228	1788165175.590134
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000024_periodic.prom	88247	1788165176.627134
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000025_periodic.prom	88260	1788165177.655133
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000026_periodic.prom	88261	1788165178.608133
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000027_periodic.prom	88251	1788165179.625133
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000028_periodic.prom	88251	1788165180.622133
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000029_periodic.prom	88251	1788165181.658133
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000030_periodic.prom	88251	1788165182.607132
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000031_periodic.prom	88253	1788165183.632132
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000032_periodic.prom	88254	1788165184.622132
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000033_periodic.prom	88254	1788165185.645132
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000034_periodic.prom	88253	1788165186.621132
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000035_periodic.prom	88250	1788165187.585131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000036_periodic.prom	88251	1788165188.608131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000037_periodic.prom	88251	1788165189.589131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000038_periodic.prom	88234	1788165190.628131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000039_after.prom	88235	1788165191.412131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/capability.json	902	1788165123.544143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/monitor.log	0	1788165123.320143
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/samples.jsonl	371489	1788165191.572131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/stop.requested	5	1788165191.530131
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000001_before.prom	88040	1788165154.496138
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000002_periodic.prom	88040	1788165154.659138
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000003_periodic.prom	88040	1788165155.632138
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000004_periodic.prom	88040	1788165156.677137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000005_periodic.prom	88040	1788165157.652137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000006_periodic.prom	88040	1788165158.666137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000007_periodic.prom	88040	1788165159.691137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000008_periodic.prom	88040	1788165160.659137
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000009_periodic.prom	88058	1788165161.656136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000010_periodic.prom	88056	1788165162.675136
binary_dvfs/xpyd_binary_dvfs_255341/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000011_periodic.prom	88058	1788165163.603136
