path	size_bytes	mtime_unix_s
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000004_periodic.prom	85854	1788160756.247494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000005_periodic.prom	85854	1788160757.200494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000006_periodic.prom	85854	1788160758.184493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000007_periodic.prom	85841	1788160759.191493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000008_periodic.prom	85854	1788160760.302493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000009_periodic.prom	85841	1788160761.253492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000010_periodic.prom	85841	1788160762.191492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000011_periodic.prom	85923	1788160763.252491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000012_periodic.prom	88020	1788160764.195491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000013_periodic.prom	88017	1788160765.237491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000014_periodic.prom	88032	1788160766.317490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000015_periodic.prom	88031	1788160767.293490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D0/raw_metrics/000016_after.prom	88018	1788160768.463490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/capability.json	903	1788160723.108506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/monitor.log	0	1788160722.878506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/samples.jsonl	247752	1788160768.541490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/stop.requested	5	1788160768.499490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000001_before.prom	85839	1788160754.133495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000002_periodic.prom	85838	1788160754.303495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000003_periodic.prom	85839	1788160755.300494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000004_periodic.prom	85839	1788160756.230494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000005_periodic.prom	85839	1788160757.268494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000006_periodic.prom	85839	1788160758.268493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000007_periodic.prom	85839	1788160759.266493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000008_periodic.prom	85838	1788160760.308493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000009_periodic.prom	85839	1788160761.290492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000010_periodic.prom	85839	1788160762.276492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000011_periodic.prom	85924	1788160763.264492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000012_periodic.prom	88016	1788160764.284491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000013_periodic.prom	88019	1788160765.269491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000014_periodic.prom	88000	1788160766.312490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000015_periodic.prom	88023	1788160767.289490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/D1/raw_metrics/000016_after.prom	88022	1788160768.478490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/capability.json	905	1788160723.569506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/monitor.log	132	1788160725.317505
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/samples.jsonl	245529	1788160768.510490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/stop.requested	5	1788160768.492490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000001_before.prom	85844	1788160754.138495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000002_periodic.prom	85844	1788160754.299495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000003_periodic.prom	85844	1788160755.289495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000004_periodic.prom	85857	1788160756.299494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000005_periodic.prom	85844	1788160757.230494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000006_periodic.prom	85844	1788160758.281493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000007_periodic.prom	85857	1788160759.273493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000008_periodic.prom	85857	1788160760.241493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000009_periodic.prom	85843	1788160761.294492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000010_periodic.prom	85844	1788160762.280492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000011_periodic.prom	87927	1788160763.301491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000012_periodic.prom	87940	1788160764.281491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000013_periodic.prom	87940	1788160765.280491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000014_periodic.prom	87943	1788160766.306490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000015_periodic.prom	87930	1788160767.279490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P0/raw_metrics/000016_after.prom	87943	1788160768.483490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/capability.json	906	1788160723.585506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/monitor.log	132	1788160725.317505
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/samples.jsonl	245604	1788160768.510490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/stop.requested	5	1788160768.495490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000001_before.prom	85843	1788160754.142495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000002_periodic.prom	85843	1788160754.309495
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000003_periodic.prom	85843	1788160755.304494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000004_periodic.prom	85843	1788160756.295494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000005_periodic.prom	85843	1788160757.271494
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000006_periodic.prom	85843	1788160758.278493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000007_periodic.prom	85843	1788160759.270493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000008_periodic.prom	85843	1788160760.305493
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000009_periodic.prom	85843	1788160761.298492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000010_periodic.prom	85843	1788160762.246492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000011_periodic.prom	87939	1788160763.297492
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000012_periodic.prom	87922	1788160764.287491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000013_periodic.prom	87911	1788160765.283491
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000014_periodic.prom	87930	1788160766.240490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000015_periodic.prom	87930	1788160767.297490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/P1/raw_metrics/000016_after.prom	87930	1788160768.487490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/client.log	134	1788160767.772490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/command.json	1308	1788160722.870506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/requests.jsonl	15032	1788160767.071490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/summary.json	1410	1788160767.067490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/summary.txt	774	1788160767.074490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/client/trace.csv	920	1788160722.868506
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/derived/metrics_delta.json	87263	1788160768.629490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/derived/scrape_schedule.csv	5023	1788160768.633490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/001-global_warmup-warmup-r01/raw/proxy_diagnostics.jsonl	34466	1788160768.607490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/audit.json	772	1788160825.755469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/endpoint_summary.csv	1150	1788160825.762469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/energy_summary.csv	557	1788160825.764469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/metadata.json	2218	1788160768.747489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/requests.csv	3174	1788160825.757469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/routes.csv	2725	1788160825.760469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/summary.json	10183	1788160825.753469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/summary.md	973	1788160825.766469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/capability.json	903	1788160769.007489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/monitor.log	0	1788160768.763489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/samples.jsonl	308299	1788160825.588470
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/stop.requested	5	1788160825.585469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000001_before.prom	88031	1788160799.858479
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000002_periodic.prom	88031	1788160800.124478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000003_periodic.prom	88018	1788160801.127478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000004_periodic.prom	88031	1788160802.138478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000005_periodic.prom	88018	1788160803.123477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000006_periodic.prom	88031	1788160804.115477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000007_periodic.prom	88018	1788160805.102477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000008_periodic.prom	88048	1788160806.132476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000009_periodic.prom	88036	1788160807.124476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000010_periodic.prom	88074	1788160808.035475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000011_periodic.prom	88080	1788160809.075475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000012_periodic.prom	88090	1788160810.109475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000013_periodic.prom	88077	1788160811.080474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000014_periodic.prom	88266	1788160812.101474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000015_periodic.prom	88254	1788160813.113474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000016_periodic.prom	88259	1788160814.108473
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000017_periodic.prom	88246	1788160815.085473
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000018_periodic.prom	88262	1788160816.097473
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000019_periodic.prom	88262	1788160817.045472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000020_periodic.prom	88252	1788160818.114472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000021_periodic.prom	88252	1788160819.034472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000022_periodic.prom	88248	1788160820.033471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000023_periodic.prom	88248	1788160821.101471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000024_periodic.prom	88246	1788160822.078471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000025_periodic.prom	88246	1788160823.029470
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000026_periodic.prom	88233	1788160824.101470
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D0/raw_metrics/000027_after.prom	88233	1788160825.515469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/capability.json	903	1788160768.998489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/monitor.log	0	1788160768.765490
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/samples.jsonl	309259	1788160825.623469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/stop.requested	5	1788160825.587469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000001_before.prom	88023	1788160799.956478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000002_periodic.prom	88023	1788160800.127478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000003_periodic.prom	88022	1788160801.123478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000004_periodic.prom	88023	1788160802.130478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000005_periodic.prom	88023	1788160803.116477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000006_periodic.prom	88023	1788160804.027477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000007_periodic.prom	88023	1788160805.115477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000008_periodic.prom	88023	1788160806.137476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000009_periodic.prom	88039	1788160807.137476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000010_periodic.prom	88040	1788160808.074476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000011_periodic.prom	88068	1788160809.030475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000012_periodic.prom	88069	1788160810.023475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000013_periodic.prom	88077	1788160811.108474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000014_periodic.prom	88090	1788160812.043474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000015_periodic.prom	88251	1788160813.034474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000016_periodic.prom	88252	1788160814.023474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000017_periodic.prom	88253	1788160815.112473
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000018_periodic.prom	88253	1788160816.072473
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000019_periodic.prom	88252	1788160817.100472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000020_periodic.prom	88252	1788160818.104472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000021_periodic.prom	88260	1788160819.080472
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000022_periodic.prom	88248	1788160820.084471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000023_periodic.prom	88248	1788160821.068471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000024_periodic.prom	88248	1788160822.039471
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000025_periodic.prom	88249	1788160823.099470
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000026_periodic.prom	88252	1788160824.048470
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/D1/raw_metrics/000027_after.prom	88234	1788160825.577469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/capability.json	906	1788160769.299489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/monitor.log	132	1788160771.397489
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/samples.jsonl	307777	1788160825.599469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/stop.requested	5	1788160825.582469
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000001_before.prom	87929	1788160799.947478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000002_periodic.prom	87930	1788160800.104478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000003_periodic.prom	87930	1788160801.130478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000004_periodic.prom	87930	1788160802.135478
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000005_periodic.prom	87930	1788160803.120477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000006_periodic.prom	87930	1788160804.112477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000007_periodic.prom	87929	1788160805.121477
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000008_periodic.prom	87930	1788160806.140476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000009_periodic.prom	87930	1788160807.133476
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000010_periodic.prom	88172	1788160808.101475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000011_periodic.prom	88185	1788160809.079475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000012_periodic.prom	88193	1788160810.106475
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000013_periodic.prom	88193	1788160811.105474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000014_periodic.prom	88192	1788160812.111474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000015_periodic.prom	88192	1788160813.119474
binary_dvfs/xpyd_binary_dvfs_255339/raw/windows/002-small_light-baseline_high-r01/P0/raw_metrics/000016_periodic.prom	88193	1788160814.111473
